"no_nas";"nm_nas";"no_ident";"jns_ident";"created_at_kantor";"masa_ident";"tgl_ident";"acc_off";"bntk_hkm";"gol_pemilik";"status_nas";"flag_hub_bank";"sumber_dana";"tujuan_dana";"maks_trans";"penghasilan_bulan";"penghasilan_lainnya";"pengeluaran_bulan";"pengeluaran_lainnya";"npwp";"no_telp";"email";"bidang_usaha"
"e1dc3886-daa2-472c-9ebc-279f378dcc61";"Rosman Rosman Adhitama";"2a677446-5491-422e-9aff-e99638d75f46";"3";"119";"0";"2024-08-09";"Ouv";"4";"9";"""00""";"false";"4";"4";"0";"0";"1";"0";"3";"7d6fc0b5-cb8b-4fa0-854d-a9aa18a643e3";"+62 (127) 2476-2247";"Bakiadi.Damanik@gmail.com";"5"
"25081f7c-7542-4023-a956-12484f6dce70";"Laksmiwati Vera";"26ac8cb1-e178-42e0-9a79-3045cd23d2fb";"1";"451";"1";"2024-08-09";"CAD";"5";"18";"""00""";"true";"2";"4";"4";"3";"3";"3";"4";"a87726ce-0786-41b5-9785-4038ae329e9f";"+62 (916) 0225-3051";"Vega.Sirait99@gmail.co.id";"9"
"c8cc1fde-69a2-46d5-8440-cdd7d050ba61";"Prasetyo Hardana";"72ba4328-033a-444d-af83-06be06668958";"3";"373";"0";"2024-08-09";"zLk";"1";"5";"""00""";"false";"1";"1";"4";"0";"3";"0";"0";"e2261050-3e5f-4752-9d4a-5f4ab34bb6ab";"+62 (598) 8176-2981";"Puput2@yahoo.co.id";"10"
"94d13ecf-ab76-41b8-bb0f-ecbe8b326272";"Olga Olga Winarno";"5978c515-d076-4558-ac8a-08706207b62c";"1";"187";"0";"2024-08-09";"EPa";"13";"0";"""00""";"true";"4";"3";"0";"4";"0";"2";"0";"f77a743f-4be4-48b5-b7c7-a4b8c710333e";"+62 (206) 7277-8041";"Yosef95@yahoo.co.id";"1"
"9242aa58-8750-41dc-aaef-d3b30263a28c";"Eli Maharani";"c769072e-a86a-4a2d-8d7f-813905044691";"4";"155";"0";"2024-08-09";"NRs";"15";"1";"""01""";"true";"1";"2";"2";"1";"1";"3";"1";"13088217-853e-406b-a365-048a0e475e36";"+62 (464) 6410-0777";"Darman.Gunawan@gmail.com";"10"
"4b3fdf96-0b6e-4c03-b86d-6de4fffab4ae";"Uda Purnawarman";"1b796283-aaea-490e-89b5-3e4cd079587f";"4";"444";"0";"2024-08-09";"kcn";"10";"6";"""01""";"true";"4";"4";"1";"1";"2";"3";"2";"7bf7a33a-8543-4318-b148-075ca8dc5aae";"+62 (983) 7751-9594";"Karman17@gmail.co.id";"6"
"9342f451-849b-467d-83f2-ea20325ef59f";"Damayanti Belinda";"815ab633-ba5d-419f-9bf1-190e8b0cb047";"4";"371";"0";"2024-08-09";"HSs";"14";"2";"""01""";"true";"2";"0";"4";"1";"2";"0";"2";"fc0ec5f9-60f5-4964-a168-eac1b5871059";"+62 (474) 0134-3211";"Rosman_Jailani@gmail.com";"2"
"b1fcffa6-5f4b-490a-9a8e-081bda076445";"Nadine Yuniar";"5fddd27a-5946-4478-a1fa-c782e097900a";"4";"268";"0";"2024-08-09";"ONz";"14";"0";"""01""";"true";"4";"0";"4";"0";"1";"3";"4";"755aa35f-c0b3-406c-94fa-ed57bb1bc011";"+62 (765) 3028-8930";"Rosalina.Rahmawati0@yahoo.com";"9"
"361f9cd8-53ed-4731-8574-046cc1588b9c";"Najmudin Kala";"3a964037-5f98-4f48-8e95-9eae99bd3f16";"1";"17";"0";"2024-08-09";"Ecc";"8";"10";"""00""";"false";"1";"4";"3";"1";"0";"4";"0";"f78b299c-c48a-4b65-ad77-4108e1678948";"+62 (844) 4924-2922";"Ida45@yahoo.co.id";"3"
"afba8792-01aa-44fd-850b-d9c6719e6fed";"Wijayanti Ghaliyati";"44070256-259f-46a8-b5d3-3586ad34f6a6";"4";"175";"0";"2024-08-09";"ZEW";"5";"6";"""01""";"true";"2";"3";"3";"4";"4";"3";"3";"6ded1e5b-7eb1-4f72-8812-0db264ab375c";"+62 (214) 0941-2434";"Nilam_Fernanda@yahoo.com";"0"
"04a410c0-7a3c-4348-a2a6-08fbbfa0cb85";"Rahayu Tri";"adfa0126-84d7-4703-a9d8-4a6b086656c4";"1";"284";"0";"2024-08-09";"Zdo";"4";"5";"""00""";"true";"2";"0";"2";"4";"4";"0";"1";"96002b1e-d053-4633-a506-cf64a0070071";"+62 (726) 8835-9759";"Ulya.Susanti@yahoo.com";"10"
"ec7f9c0f-fed0-4ab8-8b84-14551704a157";"Cayadi Gunarto";"88c39dc8-4aad-4e14-8f74-ff3f57b216af";"4";"465";"0";"2024-08-09";"hLU";"17";"7";"""00""";"true";"0";"2";"2";"2";"4";"4";"4";"f4757e35-9129-4047-a41e-466186f9010f";"+62 (124) 7886-2989";"Cici_Padmasari@gmail.com";"8"
"0d06ad35-453f-40ba-83c2-e7e85be1d863";"Genta Lailasari";"7bee6dde-d815-4c14-bede-e39930022d9f";"4";"232";"0";"2024-08-09";"Uds";"12";"1";"""01""";"true";"1";"1";"3";"1";"3";"1";"4";"a0410b13-6cfa-46b1-9b93-5ea52f96af9e";"+62 (966) 7313-8021";"Marsudi.Anggriawan@gmail.co.id";"6"
"95cf2cd1-1e5f-452b-9130-65620faeb7d2";"Yulia Yulia Susanti";"f4539ad7-5619-4994-a887-72c0efd48256";"4";"220";"1";"2024-08-09";"pQB";"1";"3";"""00""";"false";"0";"1";"0";"4";"2";"4";"1";"f451b347-61ae-45ea-b859-49bafa83fc32";"+62 (989) 4663-5429";"Ivan_Tarihoran@gmail.com";"10"
"b4122202-e9e2-47a8-9f7f-06359234d3c9";"Rika Wahyuni";"4865f6ac-c0c8-4e01-8a8e-d3a71b103cbc";"2";"417";"0";"2024-08-09";"SDd";"9";"9";"""01""";"true";"0";"4";"0";"4";"3";"2";"0";"63c96d58-4683-4332-b2d2-c40f43df5fec";"+62 (473) 4448-5497";"Yusuf.Megantara@yahoo.co.id";"1"
"d52805fe-45c0-4a6a-a4ab-644c62362363";"Lantar Lantar Maryadi";"448d4f8b-2903-4c50-be0b-6ca5e3beb982";"3";"472";"0";"2024-08-09";"KcB";"15";"5";"""01""";"false";"1";"3";"0";"3";"4";"3";"3";"073f1e54-fc32-47f9-b1de-ace61f5787c8";"+62 (425) 4705-5853";"Usyi.Mayasari@gmail.com";"6"
"2aa3e92f-5eb7-47cc-886d-b5416ae2a501";"Ifa Ifa Nasyidah";"dd46e99b-ade3-47fa-838b-906524d6a31c";"3";"411";"1";"2024-08-09";"cHA";"4";"9";"""01""";"true";"1";"4";"3";"4";"2";"1";"4";"af1f1be8-8da2-4756-8019-83c8cf2c1fb2";"+62 (233) 3176-4527";"Rika95@yahoo.co.id";"7"
"56240e25-fe82-4937-941c-5df32f4e4308";"Jinawi Widodo";"7cece7d3-2214-46e0-aece-981f3e4f2c29";"3";"197";"1";"2024-08-09";"ccO";"13";"17";"""00""";"true";"2";"1";"1";"0";"0";"0";"3";"c063d4f6-3fa7-4893-b150-26d855e8a600";"+62 (630) 1851-5808";"Sintia.Namaga@yahoo.co.id";"7"
"09ec2f8f-ca43-403b-bbb2-e2e3918d7b98";"Prabowo Vino";"113760b6-1411-49b6-b4ae-0240b63baebf";"1";"124";"0";"2024-08-09";"fcM";"14";"20";"""00""";"true";"3";"0";"0";"3";"4";"1";"2";"24f723d3-105f-42b0-8607-945628e9fe2c";"+62 (416) 3075-4898";"Daniswara.Nugraha31@gmail.com";"5"
"aebdd696-8aa1-425f-bbe7-a48886d49149";"Mulyani Nadine";"6ea12a7a-0ae5-4b0d-8ca5-eeb68d0abe92";"4";"271";"0";"2024-08-09";"cgO";"1";"10";"""00""";"false";"1";"1";"2";"4";"3";"2";"2";"e5230def-ed0e-4e7d-8ffe-46e044dee348";"+62 (186) 9626-5450";"Nabila_Hartati17@gmail.co.id";"2"
"0e5b41aa-6dbd-4498-8430-8dc436709fb3";"Endra Endra Habibi";"14641014-e8e3-43ce-8b72-8d95799463e9";"2";"381";"1";"2024-08-09";"EkI";"4";"10";"""01""";"false";"2";"2";"3";"2";"3";"4";"0";"6437235c-d048-48a3-bee2-1f5c10cf821d";"+62 (882) 3329-2727";"Jarwi.Arifin28@yahoo.com";"1"
"314cffcc-2a05-4d3f-82a3-0a5cbddd0e0b";"Pardi Pardi Nashiruddin";"f157260a-514f-4d9b-af39-f22c1cb1aa44";"2";"436";"0";"2024-08-09";"eFy";"8";"4";"""00""";"false";"4";"3";"1";"0";"2";"3";"3";"f4a692ff-8d68-497c-a3cf-11a3ee1b9ff9";"+62 (946) 0009-6166";"Michelle78@gmail.com";"7"
"6f710022-081e-43cb-ac33-5a6731f0742c";"Febian Jati";"3568c3ee-6b05-4d59-b54e-2d3478a23907";"1";"50";"1";"2024-08-09";"Cpo";"4";"19";"""00""";"false";"0";"0";"2";"0";"3";"2";"2";"d6a2dd54-76f6-40f8-aac3-b89268be90c5";"+62 (743) 6006-4030";"Amalia62@yahoo.com";"5"
"c825287a-700b-4e21-b5c7-177810106a5d";"Anjani Noviana";"092dfec4-f023-4d95-b7e8-9b2e16148300";"2";"103";"1";"2024-08-09";"jRk";"0";"11";"""00""";"false";"3";"4";"2";"2";"2";"2";"3";"7547539e-ee13-4bc9-83a3-7e915ebe48d2";"+62 (739) 7643-3014";"Zelaya5@gmail.com";"2"
"0b715714-9251-4201-b4f7-9738f306819f";"Ria Ria Mulyani";"23d3a33a-f6a5-454c-b07a-76a39e8e8b97";"3";"468";"0";"2024-08-09";"EJr";"11";"7";"""00""";"false";"4";"2";"4";"0";"0";"1";"0";"c95483f9-2a3b-45ab-8ebe-aac8bdce68ac";"+62 (846) 7005-1461";"Uli50@gmail.com";"0"
"bf51e600-0199-4cc8-9684-ecb5b6ead209";"Irfan Irfan Haryanto";"23817848-4a0c-4151-80cf-fa09afd4c587";"2";"129";"1";"2024-08-09";"Ajo";"10";"5";"""00""";"false";"4";"4";"4";"3";"3";"0";"1";"1432e957-bf03-48ca-8872-c9304071c474";"+62 (375) 6159-5886";"Vanesa.Ardiyanti67@yahoo.com";"10"
"27ae432c-52c1-4f69-8be7-cc66cf42fbb4";"Pandu Pandu Hutapea";"9f491dec-d517-4c95-a70a-8b23e39bbc05";"1";"146";"0";"2024-08-09";"Lqx";"0";"0";"""01""";"true";"4";"4";"3";"3";"4";"0";"0";"9552414e-3916-4f3c-8064-19e227df4140";"+62 (772) 5692-9013";"Himawan.Wijaya@gmail.com";"9"
"66b201bc-e63a-4275-b4bb-ddf02ecce8f7";"Budi Budi Wibowo";"380cdfbb-f9e9-418b-93cc-5e8f05d20fd3";"1";"84";"1";"2024-08-09";"XJq";"15";"19";"""00""";"true";"0";"3";"0";"0";"4";"0";"1";"75fb7ea5-866d-40d0-b992-a8af63e939a3";"+62 (483) 2287-9241";"Juli.Wulandari@yahoo.co.id";"4"
"a3feddc4-5fd6-4913-a695-ecd6b7f00cec";"Herlambang Arta";"7ec41661-12cf-40ab-a986-d1a20d343743";"4";"124";"1";"2024-08-09";"bah";"9";"11";"""00""";"true";"1";"2";"4";"0";"1";"0";"1";"e9c31782-cee5-4798-8ac6-58ecca741b34";"+62 (637) 0855-2857";"Saiful87@yahoo.com";"1"
"8ec8680c-acef-47b5-aa7a-56fb52f1fc5b";"Puspa Ningrum";"683ee105-86e1-4ffa-a501-f11b805c4750";"4";"251";"1";"2024-08-09";"HIi";"15";"9";"""01""";"false";"2";"1";"0";"0";"1";"4";"0";"2d1f12b0-571b-46b6-95e3-842c6437e94a";"+62 (095) 5530-3343";"Puspa_Yolanda@yahoo.com";"2"
"c729584b-37ed-452d-81e1-62ed3bb97a04";"Samiah Samiah Nathania";"78b84c66-29f7-42d5-97fd-9862e334dca1";"4";"486";"0";"2024-08-09";"Cwx";"15";"8";"""01""";"true";"2";"2";"2";"1";"2";"2";"3";"32bdc756-5280-41a0-86f5-d0b2f369a670";"+62 (716) 5834-3376";"Vivi3@gmail.com";"9"
"82912d53-222c-478c-8f55-3bd92a2339c4";"Titin Titin Yolanda";"1e96e55a-3db6-4bc9-8586-6a71e02dce8d";"4";"493";"1";"2024-08-09";"ERR";"12";"4";"""00""";"false";"3";"2";"1";"3";"4";"0";"2";"c78b1ebd-7b81-4485-a887-55a40ab3e9c1";"+62 (551) 8711-0196";"Farah58@gmail.co.id";"2"
"6e2ebab9-131a-4fbc-ab70-73982df1b1bf";"Budiyanto Upik";"259ca445-af0d-43c8-be2c-c4697214ffee";"4";"355";"1";"2024-08-09";"nuR";"0";"10";"""01""";"true";"1";"0";"0";"0";"2";"1";"0";"c5d02d7d-67f1-41f5-b079-0fe6092d09ad";"+62 (307) 9364-8778";"Jasmani_Perdana86@yahoo.com";"5"
"c444a886-0913-47b6-a4e4-27be167377dc";"Mansur Jinawi";"f9777abb-1038-4a80-9da6-5ce181c8a6d4";"2";"304";"0";"2024-08-09";"yPk";"11";"2";"""01""";"false";"4";"3";"3";"1";"2";"1";"1";"facdf351-f371-43ea-86e7-30f17e3e8a5b";"+62 (324) 2952-0532";"Jati.Iswahyudi41@yahoo.co.id";"1"
"c8823998-2862-4fb9-b6d8-c67c0af7e327";"Leilani Ida";"7a352bbf-679e-4620-802c-e0e6f1f2c604";"1";"135";"0";"2024-08-09";"Pfe";"13";"14";"""00""";"false";"2";"3";"1";"2";"1";"4";"4";"fe9fbc75-0e0b-4877-80ce-a669f1048823";"+62 (994) 3568-6731";"Daryani_Hermawan@gmail.com";"10"
"15b5c5d8-e677-4bc4-b80f-0ab2b5c7187f";"Genta Afifah";"1ac1ebe5-c3a0-4ad4-9a6e-b186cd10f2b0";"1";"63";"1";"2024-08-09";"Xur";"16";"11";"""00""";"false";"2";"0";"0";"2";"0";"1";"0";"0482ca7a-c616-4bb6-b7be-a0f700cea678";"+62 (713) 2261-1170";"Cawisadi.Uwais@yahoo.co.id";"2"
"c740ba71-ddef-4497-8059-6c8042cfe320";"Juli Juli Wulandari";"1ea780c4-015c-4753-b98c-38930ccf20de";"4";"285";"1";"2024-08-09";"DSJ";"15";"15";"""01""";"true";"2";"2";"2";"4";"1";"4";"0";"18139582-53f2-4909-8213-fbc2b6e10a7c";"+62 (939) 7795-1781";"Carub57@gmail.com";"1"
"f6d09261-a438-4e17-a508-9d9385f54d9e";"Saraswati Gabriella";"30ac6308-19e4-4c97-a050-a0f801b4f580";"3";"164";"1";"2024-08-09";"guy";"20";"8";"""00""";"false";"2";"4";"2";"1";"3";"4";"3";"6c57fcae-cdfc-4419-8169-c7bc1f68e886";"+62 (468) 5360-4780";"Lanang76@yahoo.com";"0"
"04e65b98-6dff-428a-82ff-32ea235a49f8";"Safitri Michelle";"7c1f2eb5-e1e9-4bb5-82c3-097a01c8c838";"3";"279";"1";"2024-08-09";"hYr";"10";"20";"""01""";"false";"2";"3";"4";"0";"3";"1";"4";"b8441d92-a19f-4b0e-9f0b-40143cf6f708";"+62 (339) 1644-2603";"Farah77@yahoo.co.id";"0"
"6d3129f7-8ec5-4eff-a5e5-36256c25bf52";"Dinda Hariyah";"2ce74d4f-9962-4151-8dcc-9997279e890d";"2";"309";"1";"2024-08-09";"sQd";"16";"15";"""00""";"true";"4";"0";"4";"3";"1";"4";"1";"ca980f70-5ee4-43a3-991e-5599cd86be49";"+62 (825) 1734-0828";"Asirwada_Nanda@yahoo.co.id";"7"
"aa17bd47-897b-48b2-b028-ae077e2c3925";"Mulyani Shakila";"06b52300-84dc-40a0-a493-27bc1aaf5d9f";"4";"335";"1";"2024-08-09";"psH";"14";"3";"""00""";"false";"0";"4";"4";"3";"3";"0";"1";"f56ec0c6-7643-4fe5-a44a-a22403e7fda7";"+62 (551) 1446-9616";"Luhung_Marpaung@yahoo.com";"3"
"d520987b-d71a-4eb1-b8d9-d763435bf6a7";"Elvina Sudiati";"0bcda283-e9b0-4689-88bd-a8fe91ce020d";"3";"357";"1";"2024-08-09";"ZiR";"9";"8";"""00""";"true";"4";"3";"1";"4";"3";"1";"4";"72e1a4bf-025c-44a8-83df-cf98d6ebe4ab";"+62 (026) 9896-5526";"Warsa32@gmail.com";"3"
"891d6b80-6cc9-4f9d-b8d0-761a7f6a6a43";"Lurhur Lurhur Tampubolon";"311498f0-050e-46cc-8398-b8d48d9cd2da";"3";"0";"1";"2024-08-09";"nfa";"12";"8";"""01""";"false";"0";"1";"1";"3";"1";"4";"0";"5e28b838-f466-4777-9a4c-773079910f86";"+62 (126) 9711-0673";"Karimah_Lailasari@gmail.co.id";"9"
"40b5e6c2-c406-4ffc-bd14-dda881dc5aa6";"Yance Lestari";"5a6bdc7e-ad75-4573-bd6b-37a407e447f4";"1";"403";"0";"2024-08-09";"BoB";"18";"10";"""01""";"true";"2";"4";"3";"1";"2";"1";"0";"6be39f3c-4b00-40b5-8807-8822f1ff71e5";"+62 (160) 6060-6280";"Queen.Hassanah4@gmail.com";"5"
"6d71ea8b-e915-4936-80c7-e41d0781c7d3";"Rahimah Safira";"18a5801c-008e-42a9-98b5-3ee4258dbb4e";"3";"83";"0";"2024-08-09";"xOM";"10";"4";"""00""";"false";"2";"3";"4";"4";"1";"3";"4";"429c59b0-54f3-455b-a2ba-f5aa8a5cd85b";"+62 (499) 5030-0501";"Emong.Tarihoran67@gmail.co.id";"1"
"1c7b5ca4-5bbf-4b6e-a461-6af42468b1f6";"Caturangga Caturangga Wibowo";"008dd866-8cc6-4842-83b8-12284b652d90";"4";"187";"1";"2024-08-09";"CYr";"13";"0";"""01""";"true";"4";"0";"2";"0";"3";"3";"3";"eedd8a29-277a-462c-a9ed-adc489f3df2b";"+62 (412) 7378-6153";"Hasna9@gmail.co.id";"7"
"4ec58ff9-b483-45bd-ab59-36e6e8c946ef";"Yudhistira Lantar";"1ee03080-98b9-4278-99f1-349c09c51635";"1";"94";"1";"2024-08-09";"JLa";"15";"2";"""01""";"false";"4";"3";"1";"1";"2";"0";"4";"f8103f04-ab47-455b-9916-69a4ddebce5e";"+62 (625) 7233-3593";"Kamila84@yahoo.com";"6"
"7a0991dd-9e84-4313-9e61-ffbf779291cf";"Makara Hutagalung";"55b10a96-e0d9-4ba6-a626-a08f6d78c648";"1";"154";"0";"2024-08-09";"AxA";"13";"12";"""00""";"false";"4";"4";"4";"2";"1";"2";"4";"c375e612-c42a-4240-aed0-50a5cd01a888";"+62 (246) 7289-3074";"Mustika_Nugroho@gmail.com";"3"
"f15f8beb-0953-4013-a315-f4bb26599ea3";"Umi Umi Namaga";"1d8572cb-7de2-432d-b5dc-9fbf36f8d274";"1";"245";"0";"2024-08-09";"OzL";"7";"3";"""01""";"true";"3";"0";"0";"2";"1";"1";"2";"c4ca7432-497b-4ca4-a48a-92af0be2fbeb";"+62 (879) 4352-8292";"Salimah.Damayanti69@yahoo.com";"9"
"aa36c3ce-8e11-4a5c-a19b-3020eb720ea2";"Kunthara Kunthara Antoni";"091ca651-5fc4-42cb-b30f-6d0235767a91";"3";"453";"1";"2024-08-09";"mpb";"6";"1";"""00""";"true";"1";"1";"2";"0";"1";"1";"2";"2dbee8ba-33c3-4492-82c2-f66b28ce49ed";"+62 (508) 6225-3090";"Eja54@gmail.co.id";"4"
"f1e86b86-5284-4123-aab0-088e68f6b88f";"Rahardian Kemba";"c0251baa-9711-4743-b0e5-44514f263323";"1";"115";"1";"2024-08-09";"TEe";"4";"2";"""00""";"true";"2";"4";"3";"0";"1";"0";"1";"715d16ae-09c5-4e2e-b1b5-ff5186b23686";"+62 (075) 4471-5792";"Okta_Prasasta@yahoo.com";"2"
"56cbb83c-af45-4424-a66f-68d919338f76";"Sakura Puspasari";"17902429-6b83-4b8f-95fb-9c745b13a235";"3";"475";"0";"2024-08-09";"FGO";"9";"4";"""01""";"true";"3";"0";"3";"0";"1";"0";"0";"34494eb0-c2aa-420c-9012-4d1b2d38b102";"+62 (253) 5315-4157";"Indira.Rahmawati4@gmail.com";"8"
"fc066533-068e-4c5f-a6e4-fc200ca1c821";"Hasim Hasim Damanik";"9e9ce485-c63f-4820-a559-a2a52d7ba47d";"1";"336";"0";"2024-08-09";"edN";"14";"16";"""00""";"true";"4";"2";"4";"0";"4";"1";"4";"ea9c6585-b9df-43f1-b688-9801b84cd8d1";"+62 (255) 6204-9408";"Gasti_Aryani14@gmail.co.id";"1"
"0ac3f99d-d8cf-4c6d-a21f-7e1397e78931";"Rini Rini Fernanda";"6b2025f7-db56-4cdc-8eef-fc9ce3129c1a";"4";"1";"0";"2024-08-09";"NSJ";"6";"2";"""00""";"true";"1";"2";"1";"0";"3";"0";"3";"82e1721f-d07f-4b7c-8023-4923d0d25d40";"+62 (025) 8202-4087";"Ciaobella.Susanti@gmail.co.id";"10"
"9259e894-83dd-4a96-b88a-fc91ea4d2386";"Ratna Yulianti";"e4778fab-ed30-4f17-b2c1-b49e4751d6eb";"2";"15";"1";"2024-08-09";"BIx";"19";"8";"""00""";"true";"4";"0";"1";"2";"4";"0";"1";"c78761cd-1714-42e7-9b21-78eb1eef0215";"+62 (786) 7208-2096";"Elvin4@yahoo.com";"1"
"5396bc77-4aac-4b21-8432-699221845409";"Ana Ana Purnawati";"7995a848-cf58-4c41-b36d-62247c55f536";"1";"485";"0";"2024-08-09";"ChT";"15";"17";"""01""";"false";"1";"2";"4";"0";"4";"4";"4";"2fe400df-b0bc-450d-befb-1f9c79212731";"+62 (277) 3791-5148";"Azalea_Rahimah@yahoo.com";"2"
"caf48a8e-fde9-413b-a0d9-45af11a4aca9";"Malika Malika Kusuma";"6c5b2e9a-e615-4553-a1bd-4db3ce56700d";"3";"7";"0";"2024-08-09";"fBH";"9";"8";"""00""";"false";"1";"4";"3";"1";"2";"0";"2";"f22d995e-ff05-44b6-b0d4-77d35ed16321";"+62 (802) 6036-6132";"Niyaga86@yahoo.co.id";"2"
"6b892369-d2f1-4852-9add-d67eac29a7bb";"Prayoga Cakrawangsa";"ef393ab8-74d6-49bf-8a22-b0d688d1ca89";"4";"278";"0";"2024-08-09";"Tqh";"3";"17";"""01""";"true";"4";"4";"4";"4";"4";"2";"3";"15e55dc8-0cb7-4340-b62e-ceb6c982de06";"+62 (997) 2846-5916";"Rafid.Bagaskara0@yahoo.co.id";"6"
"f8db011a-160e-4321-aa70-b145440a66da";"Zulkarnain Garan";"78f3b45e-0d11-45f2-be72-e8deb8602a93";"2";"205";"1";"2024-08-09";"bMl";"1";"17";"""00""";"false";"0";"4";"2";"1";"0";"1";"3";"aa88518d-864f-4f13-beae-e5f6faefd9cb";"+62 (382) 3510-5412";"Anggabaya20@gmail.com";"4"
"b3bfe82f-3eae-4be8-8d4a-f69bf0fbf23c";"Nabila Mardhiyah";"595da1b0-3fbe-4491-a47f-e01a8bc4d3a2";"4";"165";"1";"2024-08-09";"tVG";"19";"20";"""01""";"true";"0";"2";"3";"1";"3";"4";"0";"0f0ade93-3225-4efa-8f04-42b0f0351aa1";"+62 (530) 1060-6943";"Ratih37@gmail.co.id";"0"
"968e5dc6-a0ea-46b1-aa7d-3e942c955543";"Rachmawati Ajeng";"14a11617-4331-49ed-9ca0-717b90ded180";"2";"358";"1";"2024-08-09";"EXW";"15";"4";"""00""";"false";"1";"4";"0";"1";"3";"0";"4";"af272acc-0ffa-4ec8-b316-08c6307ff1be";"+62 (661) 1880-8623";"Kartika.Fernanda@gmail.com";"6"
"f1cc41b1-5a68-42b7-9746-8ab1231422d0";"Wahyu Abiputra";"06eac353-3837-4956-8073-b95116e7e7cd";"4";"498";"1";"2024-08-09";"ylY";"18";"10";"""01""";"false";"3";"0";"0";"1";"2";"2";"1";"8a17ff03-8ade-4e63-b010-1d347079f5de";"+62 (827) 4021-4945";"Eja.Handoko@yahoo.co.id";"9"
"8eb26270-a932-4c0e-be60-2d4e99e180e0";"Firgantoro Caraka";"58359696-8968-4d27-b325-7afe7f1222bf";"4";"440";"1";"2024-08-09";"oNO";"16";"20";"""00""";"false";"4";"0";"4";"3";"0";"1";"1";"bdfd782f-f8aa-4bd5-ad4b-025abc7397df";"+62 (808) 1962-8175";"Kiandra_Melani62@yahoo.co.id";"9"
"61644e5e-8811-4785-93d8-a1a7c7e253fd";"Nashiruddin Darimin";"547d1092-1152-4ba9-806a-fb95731c296d";"4";"227";"0";"2024-08-09";"zPu";"8";"7";"""01""";"false";"0";"3";"4";"0";"3";"3";"4";"9304f50a-2f01-40b3-86e7-602c1d77a0dc";"+62 (494) 7788-0273";"Jail.Saptono@gmail.co.id";"2"
"5bfc2e37-eaf1-4a9f-aa72-23b363f4c578";"Tri Tri Kahyang";"9591bdef-17e3-4a59-8ce3-fe173f832e5e";"1";"121";"0";"2024-08-09";"XJp";"1";"15";"""01""";"false";"2";"1";"0";"2";"4";"2";"2";"e2b25478-caa4-42ae-abf7-57e62e112d97";"+62 (362) 1974-2083";"Dina70@yahoo.com";"10"
"3293f9ec-1b38-4ff5-81f4-ea46517d5b8d";"Patricia Zahrah";"9a9ba411-d778-4da1-88d8-5f3f423cc6de";"2";"16";"0";"2024-08-09";"IkL";"18";"11";"""00""";"false";"4";"1";"3";"4";"1";"1";"4";"47b94457-ca88-4385-a1dc-b234781a0829";"+62 (891) 0159-2699";"Samiah_Melinda@yahoo.com";"7"
"45c60b75-bd89-4551-bc13-3f74bdaad451";"Farida Rosa";"a369bac1-3c57-43fb-9672-311c5c34ff31";"4";"74";"0";"2024-08-09";"SFy";"6";"5";"""01""";"true";"2";"2";"0";"0";"1";"0";"0";"8efe9443-298d-4b7e-b889-e6f30d8ee460";"+62 (729) 8988-1265";"Prabawa.Haikal26@gmail.com";"7"
"fe5d4d05-b468-48cc-ae1b-7b0c5357cf77";"Mila Nathania";"dbf41bf0-eb55-4930-bae5-4d3976a4e99a";"2";"16";"0";"2024-08-09";"LLn";"2";"10";"""01""";"true";"1";"2";"1";"1";"1";"2";"2";"87f5e5be-c1ca-4cbc-a09b-d7dccde5c77c";"+62 (056) 7539-1664";"Yunita.Astuti@yahoo.com";"10"
"643e9dce-84de-4c0f-a348-9b769d0cee7a";"Vino Vino Wacana";"9c98879b-3f06-49de-9812-49bf0d59c606";"4";"260";"0";"2024-08-09";"FoZ";"0";"1";"""01""";"false";"1";"2";"2";"2";"0";"1";"4";"de016599-331b-4ae0-8191-3dc493f7024d";"+62 (631) 2399-0841";"Fathonah82@yahoo.co.id";"5"
"6daaa031-90c6-4c69-9254-9e738c9b3d07";"Azalea Azalea Wijayanti";"61257186-480a-4792-805b-ddae4d04c82f";"4";"267";"1";"2024-08-09";"CMR";"14";"17";"""01""";"true";"2";"1";"0";"4";"2";"2";"0";"4fba5f41-62dd-486a-badc-d5ffeb8c48a3";"+62 (895) 5465-4954";"Lurhur60@gmail.co.id";"5"
"2686b7ff-7ef0-4c55-85a0-7d17f695b924";"Jinawi Haryanto";"be4fefe6-425c-4e0a-81cd-9336b0f486c1";"4";"91";"0";"2024-08-09";"Oue";"14";"18";"""00""";"true";"4";"2";"2";"1";"1";"1";"3";"d6e8bbbc-e3e4-4cb7-87be-f1caca9a23e9";"+62 (136) 3046-6719";"Cawisadi.Rendra@gmail.com";"6"
"93db60a2-bd8d-4034-b519-f09cc13e5c24";"Putri Nurlaela";"6d2c450b-c85a-4d74-9dc5-cee16036bdb0";"3";"131";"0";"2024-08-09";"fet";"9";"3";"""00""";"true";"0";"3";"4";"0";"3";"4";"1";"25fe4a9d-e1c8-407a-b7b1-97dd76d9e03a";"+62 (415) 9790-3891";"Mala.Fernanda@yahoo.co.id";"1"
"acfa20a1-49eb-4937-9421-a166b6e0bbd3";"Ganda Hardiansyah";"bc6dfe3b-c186-44c1-933f-cd94c61e867b";"1";"62";"0";"2024-08-09";"oFl";"14";"15";"""00""";"true";"2";"3";"1";"3";"3";"1";"0";"1b9985b4-5603-4ea3-a354-6f2d59f4315c";"+62 (308) 5703-7145";"Karsa_Dirgantara45@gmail.com";"7"
